"title","artists","date","duration","genre","award","nation"
"Turning Tables","Adele","9 gennaio 2012","4:10","Pop,,Soul","oro","au"
"Turn the Page","Bob Seger","gennaio 1973","5:11","Rock","oro","au"
"Turn Back Time","Aqua","20 aprile 1998","4:09","Pop,,Colonna sonora","oro","au"
"Turn Around","Conor Maynard","8 ottobre 2012","3:52","Synth pop,,Dance pop","oro","au"
"Two Ghosts","Harry Styles","7 agosto 2017","3:49","Ballata,,Folk rock,,Musica acustica","oro","au"
"Under the Bridge","Red Hot Chili Peppers","10 marzo 1992","4:21","Rock alternativo","oro","au"
"Undefeated","Jason Derulo","18 maggio 2012","3:36","Pop,,Urban,,Dance pop","oro","au"
"Unfaithful","Rihanna","2 maggio 2006","3:49","Pop,,Contemporary R&B","oro","au"
"The Unforgiven II","Metallica","23 febbraio 1998","6:36","Hard rock","oro","au"
"The Unforgiven","Metallica","28 ottobre 1991","6:26","Hard rock","oro","au"
"Uprising","Muse","4 agosto 2009  (vedi date di pubblicazione)","5:02","Hard rock","oro","au"
"Unskinny Bop","Poison","27 giugno 1990","3:47","Hair metal,,Pop metal,,Hard rock","oro","au"
"Untitled","Simple Plan","1º aprile 2005","4:00","Piano rock,,Ballata","oro","au"
"Used to Love","Martin Garrix,Dean Lewis","31 ottobre 2019","3:56","Dance","oro","au"
"Until It Sleeps","Metallica","21 maggio 1996","4:33","Heavy metal","oro","au"
"Video Games","Lana Del Rey","10 ottobre 2011","4:34","Pop barocco","oro","au"
"Vertigo","U2","8 novembre 2004","3:11","","oro","au"
"Va Va Voom","Nicki Minaj","12 settembre 2012  (Date di pubblicazione)","3:03","Dance,,Europop","oro","au"
"Vossi Bop","Stormzy","26 aprile 2019","3:16","Hip hop","oro","au"
"Wake Up","Travis Scott","26 marzo 2019","3:52","Hip hop","oro","au"
"Vision of Love","Mariah Carey","15 maggio 1990","3:31","","oro","au"
"Wake Up Call","Maroon 5","7 agosto 2007","3:21","Funk rock,,Elettropop","oro","au"
"Wanna Be Startin' Somethin' 2008","Akon,Michael Jackson","23 gennaio 2008","4:11","Dance pop,,Contemporary R&B","oro","au"
"Waking Up in Vegas","Katy Perry","21 aprile 2009","3:19","Pop rock","oro","au"
"Water Under the Bridge","Adele","4 novembre 2016  (vedi date di pubblicazione)","4:00","Pop","oro","au"
"Waterfall","Stargate","10 marzo 2017","3:20","Elettropop","oro","au"
"The Way You Make Me Feel","Michael Jackson","9 novembre 1987","4:26,,(7"" Edit),,4:58,,(Album Version)","Rhythm and blues,,Pop,,Funk","oro","au"
"Watch","Billie Eilish","30 giugno 2017","2:57","Indie pop","oro","au"
"The Way","Ariana Grande","26 marzo 2013","3:46","Pop","oro","au"
"We Are the People","Empire of the Sun","20 settembre 2008  (Vedi date di pubblicazione)","4:27","Musica elettroacustica,,Musica elettronica,,Elettropop","oro","au"
"What Have You Done for Me Lately","Janet Jackson","13 gennaio 1986","4:45","Dance pop,,Contemporary R&B,,Funk","oro","au"
"What Is Love","Haddaway","8 maggio 1993","","Eurodance","oro","au"
"What If I Told You That I Love You","Ali Gatie","23 gennaio 2020","3:13","Pop","oro","au"
"What About Us?","Brandy","1º gennaio 2002","4:10","Contemporary R&B,,Elettropop","oro","au"
"What It Feels Like For a Girl","Madonna","17 aprile 2001","4:43","Pop,,Trip hop","oro","au"
"What You Know Bout Love","Pop Smoke","9 ottobre 2020  (vedi date di pubblicazione)","2:40","Contemporary R&B","oro","au"
"What Took You So Long?","Emma Bunton","2 aprile 2001 ( Regno Unito )","3:59","Pop","oro","au"
"Waht's Your Flava?","Craig David","2002","4:17","Contemporary R&B","oro","au"
"When You Believe","Whitney Houston,Mariah Carey","2 novembre 1998","4:34","Contemporary R&B,,Pop","oro","au"
"When I Come Around","Green Day","31 gennaio 1995","2:58","Rock alternativo","oro","au"
"When You Look at Me","Christina Milian","17 giugno 2002","3:45 (Versione album)","Contemporary R&B,,Dance pop","oro","au"
"Where the Wild Roses Grow","Nick Cave and the Bad Seeds","2 ottobre 1995","3:58","Rock alternativo,,Piano rock,,Pop barocco","oro","au"
"When I Get You Alone","Robin Thicke","agosto 2002","3:37","Contemporary R&B,,Disco,,Pop","oro","au"
"Where Were You in the Morning?","Shawn Mendes","18 maggio 2018","3:20","Pop,,Rhythm and blues","oro","au"
"White Horse","Taylor Swift","9 dicembre 2008","3:55,(versione originale),,3:23,(versione radiofonica)","Country pop","oro","au"
"Wind It Up","Gwen Stefani","31 ottobre 2006","3:10","Dance pop,,Alternative hip hop","oro","au"
"Who Says","Selena Gomez & the Scene","14 marzo 2011","3:15","Teen pop","oro","au"
"With Ur Love","Cher Lloyd","28 ottobre 2011","3:46","Bubblegum pop","oro","au"
"Work It","Missy Elliott","9 settembre 2002","4:25","Dirty rap,,Rhythm and blues,,Old school hip hop","oro","au"
"Work Bitch","Britney Spears","16 settembre 2013","4:07","Electronic dance music","oro","au"
"The Woo","Pop Smoke","10 luglio 2020","3:21","Trap","oro","au"
"Work","Iggy Azalea","17 marzo 2013","3:43","Trap","oro","au"
"Work It Out","Beyoncé","11 giugno 2002","3:22","Funk","oro","au"
"Wuthering Heights","Kate Bush","20 gennaio 1978","4:28","","oro","au"
"Wouldn't Change a Thing","Kylie Minogue","luglio 1989","3:14","Dance pop,,Teen pop","oro","au"
"Wrapped Up","Olly Murs","31 ottobre 2014","3:05","Disco,,Funk","oro","au"
"A Year Without Rain","Selena Gomez,,& the Scene","7 settembre 2010 (vedi cronologia)","3:55","Eurodance,,Elettropop,,Dance pop","oro","au"
"Yellow Flicker Beat","Lorde","29 settembre 2014","3:52","Elettropop,,Art pop","oro","au"
"You Don't Know Me","Armand Van Helden","25 gennaio 1999","4:01","Garage house,,Nu-disco","oro","au"
"You Make Me Sick","Pink","18 dicembre 2000","4:10","Contemporary R&B","oro","au"
"Yosemite","Travis Scott","20 novembre 2018","2:30","Hip hop","oro","au"
"Yellow Hearts","Ant Saunders","18 giugno 2019","3:43","Alternative hip hop","oro","au"
"Yoü and I","Lady Gaga","27 luglio 2011","5:07","Country,,Power ballad,,Glam rock","oro","au"
"You Rock My World","Michael Jackson","22 agosto 2001","5:39","Disco,,Pop,,Contemporary R&B","oro","au"
"You Make Me Wanna","Usher","5 agosto 1997","3:39","Contemporary R&B","oro","au"
"You Only Live Once","The Strokes","24 luglio 2006","5:42","Garage rock,,Rock","oro","au"
"You'll See","Madonna","18 ottobre 1995","4:39","Adult contemporary music,,Pop rock","oro","au"
"Young Girls","Bruno Mars","10 dicembre 2013","3:50","Power pop","oro","au"
"Younger Now","Miley Cyrus","18 agosto 2017","4:08","Pop","oro","au"
"Your Love","Nicki Minaj","1º giugno 2010  (Date di pubblicazione)","4:04","Pop rap","oro","au"
"Youth","Shawn Mendes","3 maggio 2018","3:09","Pop,,Rhythm and blues","oro","au"
